galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.profile_list.39.centre.centre_0,galaxies.source.bulge.profile_list.39.centre.centre_1,galaxies.source.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.39.ell_comps.ell_comps_1,     log_likelihood,         log_prior,     log_posterior,weight
              8.98201893789793e-09,           -1.2899357374994208e-09,                  1.60000000887212,                  -7.329648841433526e-09,                    0.052599995838120896,       0.050000006981612936,       0.049999993027610726,                                       -7.78907e-09,                                        3.20278e-09,                                    7.887878110116414e-09,                                     0.052599999088123045,                              -5.2797952929582545e-09,                              -4.2132522577519574e-09,                                     -4.269419971267765e-09,                                        0.11110000930583731,-2764.5701125210044, 1.087711256935341,-2763.482401264069,   1.0
            -0.0008259028059881509,             0.0005946215313056699,                1.5998967080230404,                    0.053105298326504555,                   -0.013119584105963563,        0.04470679566912877,        0.05107154287755078,                              0.0003881384725089415,                             -0.0002626835352481369,                                      0.05262879222974889,                                    0.0011974455996476042,                               -3.683481512201444e-05,                                 0.000575544742408202,                                        0.07420867153790542,                                       -0.04899587232966543,  5395.580835596191,1.2854895654468081, 5396.866325161637,   1.0
