name,y,x,positions_noise
point_0,-1.0285552366239088,-1.092385071774359,0.05
point_0,0.3509304746580634,1.6278794213275605,0.05
point_0,1.5748094742113987,0.4342241069464528,0.05
point_0,1.2452712382900812,1.2238422712179249,0.05
