galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.profile_list.39.centre.centre_0,galaxies.source.bulge.profile_list.39.centre.centre_1,galaxies.source.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.source.bulge.profile_list.39.ell_comps.ell_comps_1,    log_likelihood,         log_prior,     log_posterior,                weight
            -0.0035653315633364883,             0.0009990275509297961,                 1.599591017855172,                     0.05643541538094885,                   -0.004712041629888766,        0.04680544730014426,       0.051979478784055226,                              0.0019595302198580633,                              -0.001122356534466823,                                      0.05290108226587334,                                   -0.0018228170075790771,                               -0.0003490521685531655,                                 0.001093034598698797,                                        0.06253513368683271,                                       -0.04098659658016368, 5360.429580431267,1.2793901861782366, 5361.708970617445,1.1496728062564277e-10
            -0.0014532628514578102,             0.0013369868375625506,                  1.59686395141078,                    0.049912857539787824,                   -0.011537478017809133,        0.04580229552216199,        0.05015014108718371,                               0.001342508808365131,                              -0.001764766528354375,                                     0.054502593838086234,                                     0.008613649921769693,                                0.0003433320139297418,                                0.0017197302256735402,                                        0.06700475699446003,                                       -0.06220341734073476, 5361.561269848062,1.2711919581723743, 5362.832461806234, 3.565009798496429e-10
            -7.730042454614282e-05,             0.0012362959222306886,                1.5986979425727565,                    0.057168844788260634,                  -0.0030629096687666835,        0.04906339600606248,        0.05405365466318884,                             -4.420772642113602e-05,                             -0.0023917959482812196,                                      0.05035429492506419,                                   -0.0016948557405359768,                              -2.9278872143066194e-05,                                 0.000662285851148798,                                        0.06827603625828811,                                       -0.06175164944267402,  5362.68517779621,1.2597851730678205, 5363.944962969278,1.0969017968421412e-09
            -0.0018761306122962577,             0.0008096130062209419,                1.6010570014056695,                     0.05887885671461412,                   -0.002687076691668608,        0.04724264479855741,       0.054729355042537085,                              0.0018123934244047984,                               0.000516474651826776,                                      0.05143552636912857,                                    -0.002354060883543048,                               -0.0003923028102530675,                                0.0015679807467055557,                                        0.06009127943405469,                                       -0.02984646705424877, 5362.667347157059,1.2858180359421976, 5363.953165193002, 1.077516674868833e-09
            -0.0012318005292854721,             0.0013847719940817751,                1.5984354110009664,                    0.055771752270440456,                   -0.004181667138437886,        0.04942493330567525,        0.05191482109768745,                              0.0034059563152088607,                              0.0005642712936216598,                                     0.050513556684216566,                                    -0.001591807472080444,                               0.00013957897292782214,                                0.0015896529788136406,                                        0.08346712149781622,                                       -0.04987169689242192, 5360.815650095186,1.2529138073852897, 5362.068563902571,1.6913838660616918e-10
             0.0004714205070076051,             0.0008580330535658024,                1.6030147616992831,                     0.05688760103606887,                   -0.009774562773145062,        0.04408408985121312,        0.05275084361704613,                             -0.0006608635932551232,                              0.0013682181081818845,                                     0.056436461524010786,                                   0.00016815594072933944,                                0.0003780375715366166,                                0.0006627771125168949,                                         0.0813712800640413,                                       -0.03594523282541506, 5361.645300019918,1.2817041243225544,5362.9270041442405,3.8775246539079765e-10
             0.0027634956283981767,             0.0007102817362654907,                 1.600441038038585,                     0.05654842337526672,                    -0.01273002596642972,       0.045052504390578244,        0.05394731904016463,                             -0.0003218982109724211,                            -0.00022291312545535957,                                      0.04823436284632335,                                    0.0024447493527262197,                                0.0030655113776314967,                               -0.0007495885983426953,                                        0.07312319626010935,                                      -0.045935033962032266, 5362.470611761634, 1.297702303378332, 5363.768314065012, 8.850807660783626e-10
            -0.0002336996506728317,            -0.0013316324897358022,                 1.599807498763198,                     0.04990389380040763,                   -0.012748583055679913,       0.043654549276921986,        0.04915211084814273,                              0.0023339879219593795,                             -0.0029386819333086095,                                      0.04800611821382898,                                   -0.0001462468040125997,                               -0.0003449833013710871,                              -0.00027355680315063085,                                        0.08322097190639582,                                       -0.04685555092200272, 5361.786644986104,   1.2786908775365,  5363.06533586364,4.4662178881152723e-10
            -0.0023929472260940153,             0.0018620486211381644,                1.6001966406628327,                    0.052345588235180124,                   -0.011743506826967495,        0.04604818660081854,        0.05143054160274087,                              0.0006894002659309229,                              0.0009103041528064626,                                      0.05346422806897961,                                     0.000651773098203207,                               -0.0010497923173228179,                               -0.0006992261260810082,                                        0.05671157841499391,                                       -0.04239923082495506, 5361.833720737897,1.2955471386174584, 5363.129267876515, 4.681495884155644e-10
             0.0004029364766245689,            0.00025831151583174163,                1.6000199527960974,                     0.05378425813690101,                    -0.01338825026874095,        0.04409305016067832,         0.0518611945703729,                             -0.0017712967199023794,                              0.0007823361892047992,                                      0.04990624189244347,                                    4.459554390717692e-05,                                  0.00148268080768432,                                0.0005445718837296022,                                        0.04769566025260274,                                       -0.05891271855643636, 5361.838699226521,1.3024156853297866, 5363.141114911851, 4.704860770811227e-10
              0.002593333185361795,             0.0017727201584959032,                 1.601189149259893,                     0.06132990307128292,                  -0.0022878276458570684,        0.04939715232830314,        0.05535676640852992,                               0.000939304624730658,                              -0.001015134799962833,                                     0.055525594485962525,                                      0.00627920242685066,                                 0.002302553872051886,                                   0.0014861873001362,                                        0.06194990197893088,                                       -0.05330921172279994, 5361.508983996049,1.2747434124656785, 5362.783727408515, 3.383399422511869e-10
             0.0037567756127294518,           -0.00044619355489949273,                1.6008499811144572,                     0.05733283711967603,                   -0.011614613606460628,        0.04593829896713641,        0.05380197610142999,                             0.00022881100761215634,                               0.002104192147677833,                                     0.054450425185055835,                                   0.00027035888817684766,                                0.0034238339596436066,                                0.0006552535000619667,                                        0.06653652798098796,                                      -0.047433002743171894, 5361.538656165241,1.2959362530605039, 5362.834592418301, 3.485296500227294e-10
            -0.0003616879255853604,             -0.000790939987484102,                 1.599906788828866,                    0.049100236018941444,                   -0.023636793396732234,         0.0403632408642969,        0.04867106141154234,                              0.0011532948034817803,                             0.00016909110903320923,                                      0.06209092051578286,                                   -0.0010598393056155612,                               4.3978596029296764e-05,                                0.0004081203010385022,                                        0.06211079719583627,                                       -0.05327826389861897, 5360.466728294199,1.3252347428831865,5361.7919630370825,1.1931838619212967e-10
              0.000998945384918286,             0.0024545812149293963,                1.5995336031511194,                     0.05627216216422291,                   -0.010353155074107695,        0.04389801112565814,        0.05367016279928622,                             0.00017864017560027812,                             0.00029623691898508775,                                      0.04992744241478005,                                     0.002912097159285339,                                0.0008741847276868641,                                 0.001760385454542673,                                         0.0580480062121048,                                      -0.034595846668157605,5360.7946474519185,1.3076777833968394, 5362.102325235315, 1.656230780147109e-10
             -0.003079602101818326,           -0.00013058121974079905,                1.5999020082071465,                     0.05307951790425091,                    -0.00334977078360936,        0.04912402492898816,        0.05131195119731503,                             0.00019094904150571135,                             0.00044791385781246806,                                     0.050763703611167395,                                    0.0037363661395589933,                               -0.0024088419892124473,                                0.0008607184740839279,                                        0.07704162825517291,                                       -0.07190110193791723, 5360.768337644181, 1.238648515196849, 5362.006986159377,1.6132238989138156e-10
             -0.002893126983027648,            -0.0015510873002703126,                 1.600211419779542,                     0.05820183107936449,                    0.004062523945294383,         0.0505833389436701,        0.05315419721941821,                             -0.0007801647550123719,                             -0.0008584006733795696,                                      0.04687349596922289,                                     0.004239578511583065,                               -0.0018911280943484745,                               3.1913271200350525e-05,                                        0.08421017610583745,                                       -0.05811868077229329,  5362.38321258112,1.2347291670518117, 5363.617941748172, 8.110094622511319e-10
            -0.0003599016196440648,            0.00024800869944111606,                1.5975987116684351,                     0.05130536537063878,                    -0.01976434415918911,       0.041206190556268604,       0.050057588433407664,                               0.001836347868072366,                             -0.0021110645760745034,                                      0.04983277727310708,                                     0.002492388714250319,                                 0.001574697413216157,                                 0.001282798988805689,                                        0.08307828497261643,                                      -0.061796946364435036, 5362.174980848282, 1.297904770072135, 5363.472885618354,  6.58554965585774e-10
            -0.0001963884572764904,            -0.0006234213447028087,                1.5990009804200298,                     0.05841874618466517,                  -0.0052424133119070015,        0.04802929263836631,        0.05355594132529946,                              0.0008468056962342707,                             -0.0012054819676625556,                                     0.048769091776742296,                                      0.01059460669150719,                               -0.0001361835974223815,                                 0.000676577118246347,                                        0.06899706404028355,                                       -0.07074904225137807, 5361.479091479182,1.2599810235574558,  5362.73907250274, 3.283757787394191e-10
