galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.bulge.profile_list.39.centre.centre_0,galaxies.lens.bulge.profile_list.39.centre.centre_1,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_0,galaxies.lens.bulge.profile_list.39.ell_comps.ell_comps_1,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
           -0.00012033999756273682,            0.00028751659529694344,                 1.598545596788223,                     0.05195815319086523,                   -0.008636390688851317,       0.047041205350036155,       0.050279648944054116,                              0.0010754886565604166,                             -0.0010401360006340177,                                      0.05773451724497544,                                    0.0070201510666632475,               -0.0004413626229674704,                0.0005475933807727628,                       0.052756851878965456,                       -0.04294601892251784,             2.8125561964272334,                   0.09643423809258103,                  1.25760886615247, 5354.229870131441,1.2206041216175962, 5355.450474253059, 1.031186212058336e-09
             0.0007573441941686329,             0.0011888755795248802,                 1.598162409319722,                     0.05675422314366845,                  -0.0024485408192890246,        0.04812429363034766,       0.052915686142821626,                              0.0010350142016299635,                             -8.652734781562643e-05,                                      0.04755698767684058,                                    0.0015676178687598205,                0.0019811536002430643,                0.0004330681631736738,                        0.05640171737115992,                       -0.05768544565866868,              2.792824914405315,                   0.09745387189146984,                1.7505194305425873, 5353.564525762486,1.2475439879383443, 5354.812069750424, 5.301291795281643e-10
            -0.0002690151986920541,            -0.0021891533314832923,                 1.598988453801509,                    0.056576394259625934,                   -0.006567313345228115,        0.04640524496834929,        0.05273463366832958,                              0.0005733442481308249,                             -0.0016393812996459284,                                      0.05585574819467646,                                     0.006495734835287801,                0.0007508145072278858,                -0.001416329278400427,                        0.05894750777118345,                       -0.06379238356751737,             2.7840577248706677,                   0.09349335258658795,                 1.669897776270086, 5353.894047893229,1.2689051538109357,  5355.16295304704, 7.370404995284769e-10
               0.00166929579765519,            -7.915151287246901e-05,                 1.597666287458804,                     0.05600122224416152,                   0.0045137331283830046,        0.05257803841753022,        0.05164448279715503,                               0.002029112421886567,                              0.0007106988796291569,                                     0.052779237036217785,                                    0.0028926085699781507,                0.0020283542056764355,                0.0007802334047978046,                        0.06498200143278016,                       -0.06390063576223001,             2.7683680113129525,                    0.0908765863681509,                1.7029590962134766, 5353.552273103497,1.2460241875894196, 5354.798297291087,  5.23673318967262e-10
             0.0016026422840041716,             0.0007658392936972639,                1.6002517273635326,                     0.05443016168137839,                   -0.010120208971543504,        0.04593700458730513,        0.05168459334770055,                              0.0021988587466505727,                              0.0006051569183957994,                                      0.05619559084345125,                                     0.008108600434227111,                0.0006845113716226956,               -0.0002045383001032518,                        0.06318321031068003,                      -0.046659185959303046,              2.697101975158663,                   0.09510424595933362,                1.1031164503127262, 5353.619584830529, 1.259456315909958, 5354.879041146439, 5.601360943619699e-10
            -0.0022899879653226272,              0.000716372871176518,                 1.602261448972469,                     0.05272397695033026,                   -0.018362584991794773,        0.04216848473621161,       0.051643603814520676,                             -0.0008428859347079515,                              -0.001966525961254434,                                      0.05559961554769596,                                    0.0017370321078673274,                0.0007345879337273884,                 0.001486271436637032,                        0.06911317177114192,                       -0.03776526348047196,             2.7803311963303297,                   0.09860534758598011,                1.1518794222446576,   5354.0240457278, 1.270206048782266, 5355.294251776582, 8.393608229441582e-10
            -0.0005877137676752451,             -0.000352516508699234,                1.6017608490445947,                    0.058803735735012054,                   -0.004272086399959504,       0.048804715996513724,       0.054191229746829814,                             0.00010748818862460485,                              0.0005461260659301165,                                      0.05301729008574795,                                    0.0023037003832074815,               -0.0008917041083338504,                0.0006750358766589699,                        0.07519100177083692,                      -0.052001578943809856,              2.783005925561697,                   0.09800399225720295,                1.5981462838921634,5352.9992079912645,1.2583189350701538, 5354.257526926334, 3.012085676533232e-10
            -0.0013988106816886401,            -0.0029235622017238835,                1.5990843748405872,                    0.060713401525992985,                   -5.95960477735441e-05,        0.04922165323870116,        0.05547371907440493,                               0.001170890829541582,                              0.0005248795452662131,                                       0.0492960714828377,                                    0.0021642654297157372,                0.0001355545134914679,               -0.0016415002731178224,                        0.05723905402442722,                       -0.05396605559912987,             2.7418555905188176,                   0.09957341644360751,                1.7310305245001598, 5352.275351298451,1.2524500403068142, 5353.527801338758, 1.460495938264626e-10
            -0.0001478178312072473,             3.123878728039618e-05,                1.5994319921788192,                    0.061417505780089865,                    0.007093831297205408,       0.052732629300789695,        0.05413773391522822,                              0.0009088575240627367,                              7.977602323130939e-05,                                     0.052343449227074755,                                   -0.0008274273433633946,                0.0005210730119927131,               -0.0009361798558453487,                        0.05463860435450994,                       -0.04643388648594399,               2.77321278032244,                   0.08741930562045636,                 1.954722331515688,5352.8001719782205,1.2128909673035797, 5354.013062945524, 2.468465596351686e-10
             0.0010322397629791346,              0.003574820641564674,                1.6000663919304583,                     0.05358480554766141,                  -0.0005387770374354062,        0.04936243015753373,       0.049997775405061284,                             -0.0006813661365254187,                             -0.0019988441911898136,                                      0.05376167139146516,                                    0.0018995316642213746,                 0.001600894486344873,                0.0008437413960660055,                        0.08153084092097286,                       -0.04830551425280627,              2.740520102908705,                   0.09325493331405728,                 1.538532587919455, 5353.063074086799, 1.244979751160082, 5354.308053837959, 3.210731684074799e-10
