galaxies.lens.mass.centre.centre_0,galaxies.lens.mass.centre.centre_1,galaxies.lens.mass.einstein_radius,galaxies.lens.mass.ell_comps.ell_comps_0,galaxies.lens.mass.ell_comps.ell_comps_1,galaxies.lens.shear.gamma_1,galaxies.lens.shear.gamma_2,galaxies.lens.bulge.centre.centre_0,galaxies.lens.bulge.centre.centre_1,galaxies.lens.bulge.ell_comps.ell_comps_0,galaxies.lens.bulge.ell_comps.ell_comps_1,galaxies.lens.bulge.intensity,galaxies.lens.bulge.effective_radius,galaxies.lens.bulge.sersic_index,galaxies.source.bulge.centre.centre_0,galaxies.source.bulge.centre.centre_1,galaxies.source.bulge.ell_comps.ell_comps_0,galaxies.source.bulge.ell_comps.ell_comps_1,galaxies.source.bulge.intensity,galaxies.source.bulge.effective_radius,galaxies.source.bulge.sersic_index,    log_likelihood,         log_prior,     log_posterior,                weight
            -0.0005937801689104433,             0.0011182571681691948,                1.5999670510513146,                     0.05494238805898836,                  -0.0023073837898401617,        0.04780555098994713,        0.05119580127723865,              0.0015905188618222767,             -0.0007134184145394379,                      0.05529227717269795,                     0.003955745122146456,            2.046410024331754,                  0.5913423121750325,              3.0099744051582853,              -0.00019521304860465683,                0.0017200043393898901,                        0.10606614811485335,                       -0.05952396432985399,               2.71283499460806,                   0.09177026352073038,                 1.355940915222177, 5342.499079370995,1.2967680390507677, 5343.795847410046,  1.27635508806862e-10
            -0.0003440841008549168,             0.0013248058890321323,                1.5993782652506636,                    0.052708194417445356,                    -0.00673884461476959,        0.04729432841714252,       0.050353559010456246,               0.000940427755534298,             -0.0024961660612676934,                      0.05382308607828874,                     0.001869804631231646,            2.062728470368162,                  0.5929663783346037,               2.960622226061253,                0.0018059169127085711,                 0.002739752934356763,                        0.07798983511886111,                       -0.05583361688160238,              2.785803097875248,                     0.092473775177874,                 1.179486336151493, 5342.375502226546,1.2585955946400313, 5343.634097821186,1.1279832277459327e-10
            -0.0004291958017238584,             0.0034806308991653084,                 1.598858234411661,                     0.05342443623264466,                  -0.0009358235846077256,       0.048967733296133784,        0.05025628300170736,             -0.0008995153869909668,             -0.0008075436328204842,                     0.048533370037167844,                     0.003911344811784123,           2.1160296958838805,                  0.5801430168258087,              2.9901869486945416,              -1.3022170744654843e-05,                0.0011746240218545154,                        0.07365910939838542,                       -0.04548542715736981,              2.771694974041024,                   0.09186168867050541,                1.4447835435126075, 5342.822156015479,1.2031753283896207, 5344.025331343869,1.7631201868597393e-10
             0.0027675582677894528,             0.0018836417322222203,                1.5982959426676335,                     0.05201404398812201,                   -7.62085132039736e-05,       0.049915104566308106,        0.04920552781685961,              0.0009770258880722302,             -0.0010869602517847693,                      0.05027391878674484,                   -0.0010233901509744125,           2.0622886766474053,                   0.588980764762852,               2.955504461241149,                  0.00319649431924694,                0.0018796223258457053,                        0.08172627146007196,                        -0.0453836936313253,             2.7167035114582236,                   0.09514133282982877,                1.4706740274453844, 5342.407154163395,1.2341508909620225, 5343.641305054357, 1.164257122803526e-10
             -0.001470844828835393,            -0.0020313053331786736,                1.5999504958732875,                     0.05822566966366485,                    0.004796589046252048,        0.05142933781578796,       0.053372891170741676,              0.0012291690082172632,             -0.0005694714791689672,                     0.051196353999461125,                   2.5973919242562593e-05,            2.124644228707104,                   0.580335547890056,               2.937199949450983,               -0.0002255089132096279,               -0.0015212995434483476,                        0.04709778037867983,                      -0.032486896296463674,             2.7240385169229775,                   0.09183326291421186,                1.5349245006883594, 5343.025541080938,1.1716897485505844, 5344.197230829488, 2.160781881425074e-10
               -0.0015319373153919,             0.0012704558365933304,                1.5986984051496975,                     0.05208511238039364,                   -0.005404024569510238,       0.047713979620871934,        0.04919695307843567,             0.00011270240824985819,             -0.0007410416723114186,                       0.0503454055081696,                     0.003358965658927883,            2.027068166886358,                   0.592415690577551,              3.0255145853449403,              -0.00031094585399050795,                 0.002479582586158118,                        0.09075768431307853,                       -0.05825166832091916,              2.807979092613831,                    0.0918957386641308,                1.3370337171302527, 5343.016187502147,1.2683956292127128,  5344.28458313136,  2.14066506662038e-10
           -0.00012411941402557672,             0.0006030632356410904,                 1.597809989692588,                     0.05367568074411734,                  -0.0031917960319716165,        0.04862176219480192,        0.05026280147711474,                0.00193273857923993,             -0.0019208165441808177,                     0.057084704003373114,                     0.008484154229251445,           2.1188655875288487,                  0.5824495487933474,              2.9525661740281057,                0.0008505695827935726,                0.0018908644460402602,                        0.07737586194187193,                       -0.05045550500448304,              2.738330760721264,                   0.09435373632636822,                1.4950115221945104, 5342.513401206069,1.2297258686056087, 5343.743127074675, 1.294766362049347e-10
            -0.0026038184539748086,             0.0033054103630754355,                1.5989891161891387,                    0.057583598041903786,                   -0.005390957386554665,       0.047856198513313304,       0.053489992494131736,              0.0016450677526724463,             -0.0010782095315055391,                      0.05415835205839262,                     0.007135745861715059,           2.0918047958203223,                  0.5865727320648013,               2.940703696517695,               -0.0013918898023723184,                0.0024942557153261246,                        0.08346097210043579,                      -0.056350953760328226,             2.8425524789139005,                   0.09140098669106479,                 1.389083094188438, 5342.871704745469,1.2523580494146935, 5344.124062794884, 1.852681043817701e-10
            -0.0023151806184016767,             5.690291702065218e-05,                 1.598555743902186,                     0.05669406658284346,                   -0.007843277713777977,        0.04635568636253512,        0.05245824198936778,              0.0017074808158259146,              -0.001709903740222973,                      0.05586063653006889,                     0.003756524622971283,           2.1649597209967606,                  0.5767088320952167,               2.892019273628891,               -0.0006128830678342336,                  0.00182902591069887,                        0.08151488769190567,                       -0.07106717548423214,             2.7929875773444026,                   0.09339457977425078,                 1.381666174194597,5342.8224507359555, 1.277016531317303, 5344.099467267273,1.7636398910615425e-10
            -0.0015407284608701351,              0.002731318387298075,                1.5985124845202854,                     0.05117939861693388,                  -0.0022374100860560187,        0.04792749125402473,       0.049243882699770966,              0.0001799746809321386,             -0.0009778173661672644,                      0.05381396096865056,                     0.005218012704080295,            2.099144421473443,                  0.5881090733030298,              2.9208237532056343,               -0.0009294693252015464,                0.0027066862527372554,                        0.08413550307476705,                        -0.0750064757682391,             2.7452174950834887,                   0.09275206279223275,                1.4325245428138422,5343.0307154438715,1.2783447214585038,  5344.30906016533,2.1719915274781673e-10
